type,assignment_id,assignment_name,teacher_name,error_message,response_code,processed_date
Assignment,d6c4a5ab-4e60-46b9-a5e4-9d408520da61,Dementia 1 A and B test,Anne Marie Guanci,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""Dementia 1"" already exists for class CTE-HLTH10-001.",400,2025-09-26 06:03:28.934745
Assignment,e0f49d19-478e-47f0-8736-4ea180715188,Brainstorming Senior Project ,Jamie McDonough,given GradebookColumnType does not have a default GradeScale,400,2025-09-25 06:03:35.249333
Assignment,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-29 06:08:49.434645
Assignment,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-28 06:10:10.776608
Assignment,0a02238c-4ef4-4dc6-9a23-35aa60c8686d,DVC Safety Exam,James McNamara,given GradebookColumnType does not have a default GradeScale,400,2025-08-28 06:10:10.769405
Assignment,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-29 06:08:47.962087
Assignment,4ae85f98-05c2-49d0-8dda-c3c386c8bb1d,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-28 06:10:09.595656
Assignment,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-29 06:08:47.147530
Assignment,6e75409f-9a13-4a0b-88c2-bc4959bf727c,BUTTON BANANZA!,James McNamara,given GradebookColumnType does not have a default GradeScale,400,2025-08-28 06:10:10.449649
Assignment,8593bfbe-e09c-4144-858f-c59e483ea689,Signature,Jennifer Ganley,"{""code"":""-1"",""message"":""You are not logged on or your session has expired.""}",403,2025-08-28 06:10:08.411187
Assignment,b9ca4def-bd92-478e-86ec-360a399a8a32,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-29 06:08:47.971791
Assignment,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-08-28 06:10:10.235057
Assignment,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.784789
Assignment,06e801f2-65b4-4d61-b7b8-c6aa1a86f85d,BUTTON BANANZA!,James McNamara,given GradebookColumnType does not have a default GradeScale,400,2025-09-05 06:05:14.560474
Assignment,210c8bcf-1c6a-4465-9203-1f7f2a5f621f,Scenario Card Recording,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:38.171854
Assignment,2dffbf0d-9900-4cc7-9d82-a1dfffad3aaa,Lab Safety Sticker,Amanda Valenzuela,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.408857
Assignment,4ae85f98-05c2-49d0-8dda-c3c386c8bb1d,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.448520
Assignment,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.057695
Assignment,5ca0cbcd-32e8-449a-8b28-545e6a9e7608,IR Novel Notes,Abigail Mutschler,no GradeTermDates for transcript definition OID=GTD0000000SSdm and dueDate=Sat Nov 01 03:59:00 UTC 2025,400,2025-09-05 06:05:15.377903
Assignment,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:36.825274
Assignment,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.068922
Assignment,b9ca4def-bd92-478e-86ec-360a399a8a32,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:36.174332
Assignment,f89b7c28-3034-4570-bdf4-fd8339a98728,Scenario Card Recording,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.763077
Assignment,1328aaa2-30eb-4486-a8be-928c2b0baaf3,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:33.872448
Assignment,174e2d5e-244a-4f49-aa56-cb1b6f270ffe,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:34.576673
Assignment,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-12 06:04:36.074735
Assignment,60f1568b-e01e-4e1b-b58b-d03a0051e795,Week 2 Do Now/Exit Ticket Slip,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:33.842024
Assignment,79c47577-8ffb-48b2-96d9-14cad0a6e227,Week 2 Do Now/Exit Ticket Slip,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:33.840781
Assignment,96e8640b-e0f0-44b3-beac-c6dbd2c5c784,Week 2 Do Now/Exit Ticket Slip,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:34.680030
Assignment,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:34.157317
Assignment,abc43ef2-ea69-4488-af63-436e2d3e1398,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:34.159234
Assignment,da79b4a5-449a-4cc7-81bb-5ac492afad5e,History Frames,Justin deHaan,"{""code"":""-1"",""message"":""You are not logged on or your session has expired.""}",403,2025-09-12 06:04:36.752551
Assignment,f230cc8c-c4b6-404d-97f9-6dcd1263039f,T-Shirt Design Project,James McNamara,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""T-Shirt De"" already exists for class CTE-DVC10-001.",400,2025-09-12 06:04:36.764175
Assignment,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-12 06:04:36.944697
Assignment,f39c2056-242f-46ed-b125-43b171aee1a0,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-11 06:04:33.870396
Assignment,1328aaa2-30eb-4486-a8be-928c2b0baaf3,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:35.036477
Assignment,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:33.862599
Assignment,174e2d5e-244a-4f49-aa56-cb1b6f270ffe,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:32.391136
Assignment,24cc4aa3-8d26-4f8d-996d-7f33e650b336,Share Your Perspective Video,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:35.311855
Assignment,27dd36ab-69c1-4e5d-8afa-a7bf234fb1fb,History of Flight Video,Tristin OConnor,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:35.596170
Assignment,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-18 06:03:39.501276
Assignment,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""Quotes Pra"" already exists for class ENG2012-002.",400,2025-09-18 06:03:39.314201
Assignment,504ade3a-fdd5-45ad-9160-9ce38ae163ae,Friendship Discussion ,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:34.189974
Assignment,50da7292-b778-4544-b203-3bc4f818e342,Share Your Perspective Video,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:35.593953
Assignment,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:33.421742
Assignment,6a94f66c-ee25-4b17-abff-fa43c74d5b4b,1.4 - Forces Driving Westward Expansion,Tim Jones,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:35.035303
Assignment,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""Quotes Pra"" already exists for class ENG2012-001.",400,2025-09-18 06:03:40.494130
Assignment,abc43ef2-ea69-4488-af63-436e2d3e1398,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:33.077672
Assignment,b40b5153-9337-4241-b515-ea4cf5b751f3,Mock Interviews,Rebecca Maynard,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:33.212066
Assignment,d1c9087a-1e11-44e7-83f3-80a229541f91,Science Class Policies Sign-Off,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:34.182579
Assignment,ee7e722b-ea90-4c53-a16c-e4e109025d27,Friendship Discussion ,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:33.477788
Assignment,f39c2056-242f-46ed-b125-43b171aee1a0,Measurement In Real Life,Andrew Bradley,given GradebookColumnType does not have a default GradeScale,400,2025-09-19 06:03:34.214326
Assignment,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.784789
Assignment,1dbfa795-8391-42b5-a7e0-b4717d44658c,Test 4,Erin Bordeau,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:58.537188
Assignment,1dbfa795-8391-42b5-a7e0-b4717d44658c,Test 4,Erin Bordeau,Success,201,2025-09-04 06:04:37.873100
Assignment,210c8bcf-1c6a-4465-9203-1f7f2a5f621f,Scenario Card Recording,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:38.171854
Assignment,2dffbf0d-9900-4cc7-9d82-a1dfffad3aaa,Lab Safety Sticker,Amanda Valenzuela,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.408857
Assignment,318876ba-4e84-4f29-a72a-441946f48f9a,Week 1: Class participation Rubric,Michael Poe,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:58.873710
Assignment,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:58.851632
Assignment,3fe80839-4ed8-4c9e-81bf-af729ea1bded,Syllabus and Grading Policy,Michael Poe,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:58.132006
Assignment,4822d85d-1a1a-4455-997c-4b3c84a18eb8,Performance Task ,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:57.778313
Assignment,4ae85f98-05c2-49d0-8dda-c3c386c8bb1d,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.448520
Assignment,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:57.815547
Assignment,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.057695
Assignment,4db750b7-0503-458d-8c0a-c28c259439ea,Test 2,Erin Bordeau,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:59.199800
Assignment,4db750b7-0503-458d-8c0a-c28c259439ea,Test 2,Erin Bordeau,Success,201,2025-09-04 06:04:37.139120
Assignment,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:36.825274
Assignment,6405133d-afd6-48a0-918e-48e2e5e58eec,wk 2 Do Now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:57.848967
Assignment,677f0d11-629d-4595-a11f-9efc6ae7204f,Week 1: Class participation Rubric,Michael Poe,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:05:00.053401
Assignment,7b314ca1-308e-4577-883a-94f3680f50c9,U1-AP/CP1 Track Decision,Erin Bordeau,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:57.790271
Assignment,a6b7575c-5078-4706-962b-34ca660c95e2,wk 2 Do Now,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:58.854145
Assignment,ab94fda2-710c-4fb5-a245-5446128415db,Syllabus and Grading Policy: Signature,Michael Poe,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:57.773633
Assignment,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.068922
Assignment,b6f4782f-f355-4e9c-ac9e-b00b24521f8d,Test 1,Erin Bordeau,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:59.274498
Assignment,b6f4782f-f355-4e9c-ac9e-b00b24521f8d,Test 1,Erin Bordeau,Success,201,2025-09-04 06:04:38.372376
Assignment,b9ca4def-bd92-478e-86ec-360a399a8a32,Life Slides,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:36.174332
Assignment,db4db784-1a31-42ce-a5fa-fbb580e5254e,Test 3,Erin Bordeau,given GradebookColumnType does not have a default GradeScale,400,2025-09-03 06:04:59.190919
Assignment,db4db784-1a31-42ce-a5fa-fbb580e5254e,Test 3,Erin Bordeau,Success,201,2025-09-04 06:04:37.137164
Assignment,f89b7c28-3034-4570-bdf4-fd8339a98728,Scenario Card Recording,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-04 06:04:37.763077
Assignment,00ce8b76-818d-4eb3-a111-cca397b4a1ca,IR Book Selection,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-09 06:04:39.456702
Assignment,00ce8b76-818d-4eb3-a111-cca397b4a1ca,IR Book Selection.,Abigail Mutschler,Success,201,2025-09-10 06:04:50.974600
Assignment,0ae6e181-20a4-4f61-95d2-ee8d9f7cb220,IR Book Selection,Abigail Mutschler,given GradebookColumnType does not have a default GradeScale,400,2025-09-09 06:04:37.433646
Assignment,0ae6e181-20a4-4f61-95d2-ee8d9f7cb220,IR Book Selection.,Abigail Mutschler,Success,201,2025-09-10 06:04:52.993487
Assignment,137111ec-c9d5-46cb-b0f3-04ae97543188,Extra Practice for Diagnostic,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:53.126954
Assignment,1f91916e-4629-4a6f-8773-970763320fc2,Scenario Card Recording,Kristen Kenney,given GradebookColumnType does not have a default GradeScale,400,2025-09-09 06:04:39.626336
Assignment,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:51.714838
Assignment,323be0d2-47b7-4287-a478-8aea1b0fe62d,Adobe Illustrator Tutorial #3: Pathfinder Review,James McNamara,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:50.916373
Assignment,4822d85d-1a1a-4455-997c-4b3c84a18eb8,Performance Task ,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:52.197636
Assignment,491bc7c6-1e90-48e9-b3bd-531951f536e7,HW 9.3,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:51.290174
Assignment,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:50.246816
Assignment,4e6dcd9b-f67b-4912-af3a-6245c2d77cce,HW 9/5 ,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:51.290632
Assignment,4f1ef60d-f85c-4d22-8d66-cf0202e5ffce,Extra Practice for Diagnostic,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:50.357591
Assignment,549c8507-e286-49ad-8c9a-3367c6f8fb7c,Diag Exam 8.28,Robert Flynn,given GradebookColumnType does not have a default GradeScale,400,2025-09-10 06:04:50.172322
Assignment,5859f93c-e2ab-415c-8cca-76f1117bec29,Adobe Illustrator Tutorial #1: Pen Tool Review,James McNamara,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""Adobe Illu"" already exists for class CTE-DVC10-001.",400,2025-09-09 06:04:39.237366
Assignment,58be3dba-542c-44a4-a1ef-673f105146ab,Adobe Illustrator Tutorial #4: Gradients Review,James McNamara,"ONE-00008; Error on saving bean com.x2dev.sis.model.beans.GradebookColumnDefinition; Business rule violation; An assignment with the GB column name ""Adobe Illu"" already exists for class CTE-DVC10-001.",400,2025-09-10 06:04:52.251490
